11.740267954525429 -12.197227962896896 -0.1548049900031146 	0.0 60.0 0.0	11.739584696880115 -12.198483325938433 -0.1548557996664437 
11.737527023836677 -12.202237402975776 -0.15505309152898308 	0.0 60.0 0.0	11.737527023836677 -12.202237402975776 -0.15505309152898308 
11.736158262051994 -12.20473820650082 -0.15517655470220032 	0.0 60.0 0.0	11.736158262051994 -12.20473820650082 -0.15517655470220032 
11.73476383432746 -12.207237163145777 -0.15530967431512305 	0.0 60.0 0.0	11.73406762693584 -12.208490115697003 -0.15537017274910397 
11.733382933996147 -12.209734459837215 -0.15543305146515682 	0.0 60.0 0.0	11.732688928544903 -12.210977881572795 -0.1555013516933178 
11.730587409635291 -12.214715712632433 -0.15569387165643395 	0.0 60.0 0.0	11.729885652801627 -12.215960049082796 -0.15576352572329807 
11.727766843672477 -12.219691401138448 -0.1559598137511186 	0.0 60.0 0.0	11.727766843672477 -12.219691401138448 -0.1559598137511186 
11.726352368413274 -12.222185151020689 -0.15608884181738497 	0.0 60.0 0.0	11.726352368413274 -12.222185151020689 -0.15608884181738497 
11.725015801313319 -12.224718009479325 -0.1561963288149445 	0.0 60.0 0.0	11.725015801313319 -12.224718009479325 -0.1561963288149445 
11.723744254981561 -12.227243953599114 -0.15629496446641833 	0.0 60.0 0.0	11.723744254981561 -12.227243953599114 -0.15629496446641833 
11.722454022842008 -12.229763780196478 -0.15639997517662343 	0.0 60.0 0.0	11.721808203598805 -12.231028574954188 -0.1564462336662926 
11.72117413813595 -12.23228489588687 -0.15649504072354345 	0.0 60.0 0.0	11.720528331786213 -12.233543287892623 -0.15654908766893286 
11.718576818686856 -12.23731561672885 -0.15669930468266885 	0.0 60.0 0.0	11.718576818686856 -12.23731561672885 -0.15669930468266885 
11.7172632297425 -12.239825300047485 -0.15680875956825818 	0.0 60.0 0.0	11.71660588496679 -12.241084804365379 -0.15685777010235397 
11.715960316251994 -12.242335978211237 -0.156909346205339 	0.0 60.0 0.0	11.715303287657157 -12.24358919280619 -0.15696599434476072 
11.714632600362243 -12.24484335742521 -0.1570212937271031 	0.0 60.0 0.0	11.713968934374698 -12.246097888752622 -0.15707112990468858 
11.713318425322804 -12.247346701479124 -0.1571240591807206 	0.0 60.0 0.0	11.712655542144347 -12.24859782323525 -0.15718188847874848 
11.710654110792717 -12.25234884151525 -0.15734379453903458 	0.0 60.0 0.0	11.710654110792717 -12.25234884151525 -0.15734379453903458 
11.709303198744998 -12.254847670020723 -0.15746046739593741 	0.0 60.0 0.0	11.708628545246135 -12.256098076470401 -0.15751288347156966 
11.707966524581039 -12.257342608033724 -0.15756840920137005 	0.0 60.0 0.0	11.70729259429286 -12.258589459174047 -0.15762875602697834 
11.705257095862095 -12.262329853111211 -0.15779859004103589 	0.0 60.0 0.0	11.705257095862095 -12.262329853111211 -0.15779859004103589 
11.70392107820983 -12.264863025832199 -0.15789525703799517 	0.0 60.0 0.0	11.70392107820983 -12.264863025832199 -0.15789525703799517 
11.702614451423159 -12.267407699653361 -0.1580011713493752 	0.0 60.0 0.0	11.701955886980336 -12.268677901834941 -0.15805670276602993 
11.701284613638386 -12.269948806203821 -0.158110019297535 	0.0 60.0 0.0	11.700620783090635 -12.271222242604935 -0.15815818226102404 
11.6999685181055 -12.272487581951815 -0.15820911452370437 	0.0 60.0 0.0	11.699304269817212 -12.273755135529626 -0.1582644840209949 
11.697299809537071 -12.27755779367044 -0.1584199402354163 	0.0 60.0 0.0	11.69662979115489 -12.278823320685895 -0.15847651332890592 
11.694609350006743 -12.282619761403282 -0.15863568233619907 	0.0 60.0 0.0	11.694609350006743 -12.282619761403282 -0.15863568233619907 
11.693245716561727 -12.285147693816477 -0.15874964433855207 	0.0 60.0 0.0	11.692565429629319 -12.28641477385517 -0.15880130814773488 
11.690521936943156 -12.290197726309913 -0.15897215163973621 	0.0 60.0 0.0	11.690521936943156 -12.290197726309913 -0.15897215163973621 
11.689161920778872 -12.292719678646051 -0.1590807486961882 	0.0 60.0 0.0	11.689161920778872 -12.292719678646051 -0.1590807486961882 
11.687778796059483 -12.295241903848236 -0.1591964095136176 	0.0 60.0 0.0	11.687778796059483 -12.295241903848236 -0.1591964095136176 
11.686429423364977 -12.297779831876738 -0.15929989486514157 	0.0 60.0 0.0	11.685765053661221 -12.299043087985616 -0.1593542808385266 
11.682453630686119 -12.305350451884145 -0.1596084232651336 	0.0 60.0 0.0	11.682453630686119 -12.305350451884145 -0.1596084232651336 
11.681126765908097 -12.307863746504417 -0.15970421940361468 	0.0 60.0 0.0	11.681126765908097 -12.307863746504417 -0.15970421940361468 
11.679783985123208 -12.310375094109887 -0.15981124912860487 	0.0 60.0 0.0	11.679783985123208 -12.310375094109887 -0.15981124912860487 
11.678435822022031 -12.312857460041279 -0.1598995124392461 	0.0 60.0 0.0	11.678435822022031 -12.312857460041279 -0.1598995124392461 
11.677025582772949 -12.31528954199343 -0.16001932414979675 	0.0 60.0 0.0	11.67630339703905 -12.316500745168689 -0.16005059681004524 
11.675584938747186 -12.31769557851284 -0.16008213642003577 	0.0 60.0 0.0	11.674877659193754 -12.318899209070935 -0.16010036689518684 
11.674165212356705 -12.320110912041649 -0.16011338124619012 	0.0 60.0 0.0	11.67345124103516 -12.321316710413022 -0.16011831946296223 
11.672737507539836 -12.32250744295515 -0.16012742351008735 	0.0 60.0 0.0	11.672021658724063 -12.323694759576277 -0.16013317846966527 
11.671314564102147 -12.324869347082853 -0.16014660370284664 	0.0 60.0 0.0	11.67060567157909 -12.326041050723767 -0.16015244170772006 
11.668506728977121 -12.3294985602789 -0.16018208745982673 	0.0 60.0 0.0	11.667809456086076 -12.330639956613147 -0.16018847096890074 
11.667118814370106 -12.331769340303403 -0.16020147252392775 	0.0 60.0 0.0	11.666426296556594 -12.33289593699898 -0.16020770578174803 
11.665739789319701 -12.33400999349658 -0.16022048021241303 	0.0 60.0 0.0	11.665050788305699 -12.335117444064494 -0.16022834559568855 
11.664360181179205 -12.336219783682864 -0.16023918259901354 	0.0 60.0 0.0	11.663672314927496 -12.3373364697172 -0.16025687007382364 
11.662984775190381 -12.338461779805577 -0.16027169145465464 	0.0 60.0 0.0	11.662290793843368 -12.339578652671946 -0.1602783939549204 
11.660189567255905 -12.342907374085016 -0.1603178290673632 	0.0 60.0 0.0	11.660189567255905 -12.342907374085016 -0.1603178290673632 
11.658773134343527 -12.345111502260742 -0.1603343860658123 	0.0 60.0 0.0	11.658773134343527 -12.345111502260742 -0.1603343860658123 
11.657353618204716 -12.347334197958553 -0.16035992186168518 	0.0 60.0 0.0	11.65664389288456 -12.348451524982728 -0.160373839125101 
11.655931822248156 -12.349568118693007 -0.16038589191454428 	0.0 60.0 0.0	11.65521895934873 -12.350683448172468 -0.1603996798812191 
11.654502837726383 -12.351797054999999 -0.1604114275366956 	0.0 60.0 0.0	11.653790667397118 -12.352915508792236 -0.16042876726738076 
11.651630721261483 -12.356255778538348 -0.1604630484661547 	0.0 60.0 0.0	11.651630721261483 -12.356255778538348 -0.1604630484661547 
11.650184338407705 -12.358471734926908 -0.16049520108473578 	0.0 60.0 0.0	11.650184338407705 -12.358471734926908 -0.16049520108473578 
11.648744376229644 -12.360711573892942 -0.1605334595070408 	0.0 60.0 0.0	11.648021422023746 -12.361821420089662 -0.16054691698092893 
11.647291108885227 -12.36292427441331 -0.16056215692836717 	0.0 60.0 0.0	11.646565348672581 -12.364034651868423 -0.16058330304588392 
11.645839553394175 -12.365150190777499 -0.16060237212644174 	0.0 60.0 0.0	11.645117689461465 -12.36627087336769 -0.16062653645452313 
11.644395402340294 -12.36739573202636 -0.16064843290043918 	0.0 60.0 0.0	11.64367334158063 -12.368510977169862 -0.16066443395082036 
11.641416514180314 -12.371803996453657 -0.16068191950406863 	0.0 60.0 0.0	11.641416514180314 -12.371803996453657 -0.16068191950406863 
11.639838110992152 -12.373978285901565 -0.16071766663084508 	0.0 60.0 0.0	11.639838110992152 -12.373978285901565 -0.16071766663084508 
11.638255312067791 -12.37616304567836 -0.16074162263739555 	0.0 60.0 0.0	11.638255312067791 -12.37616304567836 -0.16074162263739555 
11.636679589048143 -12.37837982612016 -0.16076877423464392 	0.0 60.0 0.0	11.636679589048143 -12.37837982612016 -0.16076877423464392 
11.635050787686048 -12.380662881434915 -0.1607798662082892 	0.0 60.0 0.0	11.635050787686048 -12.380662881434915 -0.1607798662082892 
11.633378070421934 -12.382943989183964 -0.16079970312085698 	0.0 60.0 0.0	11.632540676906018 -12.384086161012718 -0.16081361957579335 
11.630017442757975 -12.387519930685691 -0.1608341779720628 	0.0 60.0 0.0	11.630017442757975 -12.387519930685691 -0.1608341779720628 
11.628322706303472 -12.389774795123692 -0.1608443264471885 	0.0 60.0 0.0	11.628322706303472 -12.389774795123692 -0.1608443264471885 
11.626633834917072 -12.392030114893323 -0.16085520647953477 	0.0 60.0 0.0	11.625791234026131 -12.393150234549786 -0.1608579247468918 
11.623268498322936 -12.396522381690424 -0.16087286102404363 	0.0 60.0 0.0	11.623268498322936 -12.396522381690424 -0.16087286102404363 
11.621587380274207 -12.39874224168318 -0.16087181148801846 	0.0 60.0 0.0	11.621587380274207 -12.39874224168318 -0.16087181148801846 
11.619911674261765 -12.400963731287561 -0.16088204933542727 	0.0 60.0 0.0	11.619911674261765 -12.400963731287561 -0.16088204933542727 
11.618249220384932 -12.40320176512622 -0.16089728522379038 	0.0 60.0 0.0	11.617419226306183 -12.404308725024677 -0.1608996183000891 
11.616582871639523 -12.40540808431853 -0.16090350529888095 	0.0 60.0 0.0	11.615755156966351 -12.406518842298524 -0.16090449200387713 
11.614924433902004 -12.407629302202409 -0.16090960785280706 	0.0 60.0 0.0	11.61410060411125 -12.408749960162318 -0.1609165673549952 
11.611607290553941 -12.412087942533319 -0.16097986243428175 	0.0 60.0 0.0	11.611607290553941 -12.412087942533319 -0.16097986243428175 
11.60993166484461 -12.41430422066265 -0.16103835578514544 	0.0 60.0 0.0	11.60993166484461 -12.41430422066265 -0.16103835578514544 
11.608241945866965 -12.416508638950177 -0.16108705797353917 	0.0 60.0 0.0	11.607393938978525 -12.41761479047338 -0.16111750072196127 
11.606546062667753 -12.418728556076509 -0.16114557461880508 	0.0 60.0 0.0	11.605695317901045 -12.419837355091502 -0.16116615977330115 
11.604836494801738 -12.420933380236875 -0.16118958231988484 	0.0 60.0 0.0	11.60397845596055 -12.422040539916289 -0.16121840971004497 
11.601393791298506 -12.425365507085324 -0.16128610277709474 	0.0 60.0 0.0	11.601393791298506 -12.425365507085324 -0.16128610277709474 
11.599651045089992 -12.42754491415873 -0.16132595342030198 	0.0 60.0 0.0	11.599651045089992 -12.42754491415873 -0.16132595342030198 
11.597915068027596 -12.429744542390573 -0.16137167934366703 	0.0 60.0 0.0	11.597915068027596 -12.429744542390573 -0.16137167934366703 
11.596165808062665 -12.431907984810707 -0.1614028011040946 	0.0 60.0 0.0	11.59529762533407 -12.432991336568612 -0.16142367823219866 
11.592692605838955 -12.436250146691101 -0.16148196203833962 	0.0 60.0 0.0	11.592692605838955 -12.436250146691101 -0.16148196203833962 
11.590966767278829 -12.438430942108191 -0.1615266617082146 	0.0 60.0 0.0	11.590103479848999 -12.439511013925518 -0.16154083390355728 
11.589234488389778 -12.440576007765841 -0.1615582497694844 	0.0 60.0 0.0	11.588371602301507 -12.441642952565239 -0.16158129923771455 
11.585786572457614 -12.444896393884974 -0.16165292844043166 	0.0 60.0 0.0	11.585786572457614 -12.444896393884974 -0.16165292844043166 
11.584063936607869 -12.447058349962454 -0.16169137776296164 	0.0 60.0 0.0	11.583197699081467 -12.448140234379004 -0.16171842811966924 
11.582329482730202 -12.449229025795042 -0.16174354134194738 	0.0 60.0 0.0	11.581464510029967 -12.450314984863937 -0.16176212557893768 
11.578841236017894 -12.45355646115756 -0.16183628373787529 	0.0 60.0 0.0	11.578841236017894 -12.45355646115756 -0.16183628373787529 
11.577087550188132 -12.45572420417303 -0.1618764715284027 	0.0 60.0 0.0	11.576207349254759 -12.456805659737768 -0.16190315156018092 
11.573546387597972 -12.460049133540224 -0.16195672305592362 	0.0 60.0 0.0	11.573546387597972 -12.460049133540224 -0.16195672305592362 
11.57177744324325 -12.462223213821026 -0.16201681723075162 	0.0 60.0 0.0	11.57177744324325 -12.462223213821026 -0.16201681723075162 
11.569991048278766 -12.464352825116066 -0.16205815064043902 	0.0 60.0 0.0	11.569103693799327 -12.465417175024548 -0.16208272649599426 
11.568215697520962 -12.466488781477551 -0.16210547518250262 	0.0 60.0 0.0	11.567330644558808 -12.467564899623653 -0.16213143288510692 
11.564665107921755 -12.470758023266157 -0.16219727464283837 	0.0 60.0 0.0	11.56377604292873 -12.471820491853116 -0.16222341683199304 
11.561117526794831 -12.475040187608435 -0.16230316454209529 	0.0 60.0 0.0	11.561117526794831 -12.475040187608435 -0.16230316454209529 
11.559339248304369 -12.477171917615173 -0.16234824987039262 	0.0 60.0 0.0	11.55844807360267 -12.478240936932409 -0.16237783655099258 
11.555765972142481 -12.481448851784783 -0.1624510680542319 	0.0 60.0 0.0	11.555765972142481 -12.481448851784783 -0.1624510680542319 
11.553968778766468 -12.483592662958749 -0.16250872857533114 	0.0 60.0 0.0	11.553968778766468 -12.483592662958749 -0.16250872857533114 
11.552166784480114 -12.485732045840265 -0.16255407186540963 	0.0 60.0 0.0	11.55126484287895 -12.486797777485414 -0.16258318808999822 
11.550361296288493 -12.48787555568147 -0.16260965184218812 	0.0 60.0 0.0	11.549460869749637 -12.488944114784353 -0.16262927289684037 
11.548551936596077 -12.489999453055262 -0.16265251414631496 	0.0 60.0 0.0	11.547647475616508 -12.491060942436846 -0.16267969926069958 
11.544931396738129 -12.494226335671414 -0.16274432357988072 	0.0 60.0 0.0	11.544931396738129 -12.494226335671414 -0.16274432357988072 
11.541312039463541 -12.498427811201623 -0.1628413330269135 	0.0 60.0 0.0	11.541312039463541 -12.498427811201623 -0.1628413330269135 
11.539504342939892 -12.50054418178145 -0.16289424406274525 	0.0 60.0 0.0	11.539504342939892 -12.50054418178145 -0.16289424406274525 
11.537682805615887 -12.502630716061574 -0.16293709885600555 	0.0 60.0 0.0	11.537682805615887 -12.502630716061574 -0.16293709885600555 
11.535856204635998 -12.504723045761828 -0.16298567119286242 	0.0 60.0 0.0	11.534939644891473 -12.505769407573183 -0.16300097582931689 
11.534019205468923 -12.506809365241772 -0.16303161828290944 	0.0 60.0 0.0	11.53310227444706 -12.507865956635726 -0.1630796402746488 
11.530355693551755 -12.511084951879901 -0.16325608944742015 	0.0 60.0 0.0	11.530355693551755 -12.511084951879901 -0.16325608944742015 
11.528516128394713 -12.51322866617722 -0.163377652664091 	0.0 60.0 0.0	11.528516128394713 -12.51322866617722 -0.163377652664091 
11.526674188974368 -12.515378687779581 -0.1634976075817015 	0.0 60.0 0.0	11.526674188974368 -12.515378687779581 -0.1634976075817015 
11.524824457853938 -12.517500420129686 -0.16360695502230754 	0.0 60.0 0.0	11.524824457853938 -12.517500420129686 -0.16360695502230754 
11.523005988406737 -12.519626468505784 -0.1637216004579018 	0.0 60.0 0.0	11.523005988406737 -12.519626468505784 -0.1637216004579018 
11.521235615849342 -12.521770822216453 -0.1638636868137307 	0.0 60.0 0.0	11.521235615849342 -12.521770822216453 -0.1638636868137307 
11.519479757588115 -12.52390041850284 -0.1639926176553449 	0.0 60.0 0.0	11.519479757588115 -12.52390041850284 -0.1639926176553449 
11.517728695540669 -12.526019544665544 -0.1641329787054962 	0.0 60.0 0.0	11.517728695540669 -12.526019544665544 -0.1641329787054962 
11.515975281401431 -12.528144273190918 -0.16427353262943717 	0.0 60.0 0.0	11.515975281401431 -12.528144273190918 -0.16427353262943717 
11.514212110668616 -12.530254484216158 -0.16440799611782855 	0.0 60.0 0.0	11.513328320384431 -12.531320423744546 -0.1644803883073417 
11.51066115807852 -12.534515915922292 -0.16467930290019528 	0.0 60.0 0.0	11.51066115807852 -12.534515915922292 -0.16467930290019528 
11.50886968474596 -12.536644918374854 -0.16481084403161125 	0.0 60.0 0.0	11.50886968474596 -12.536644918374854 -0.16481084403161125 
11.507065443711276 -12.538713533894231 -0.16487539938219672 	0.0 60.0 0.0	11.507065443711276 -12.538713533894231 -0.16487539938219672 
11.505252637851044 -12.540765192145784 -0.16493020613917525 	0.0 60.0 0.0	11.504346833876959 -12.541785180847782 -0.1649545459900384 
11.501630168508335 -12.544869310005645 -0.16503958532631002 	0.0 60.0 0.0	11.501630168508335 -12.544869310005645 -0.16503958532631002 
11.499820412563679 -12.546909000167489 -0.16509027074262975 	0.0 60.0 0.0	11.499820412563679 -12.546909000167489 -0.16509027074262975 
11.498019017987005 -12.548956989711073 -0.1651533052211373 	0.0 60.0 0.0	11.497123583615682 -12.54997651743772 -0.16517541156728988 
11.496222301323762 -12.550983959522625 -0.16520488350008478 	0.0 60.0 0.0	11.495325939972133 -12.55199674013975 -0.1652406711303897 
11.494428273378709 -12.553018274989647 -0.1652697193512795 	0.0 60.0 0.0	11.49353479679261 -12.554032881767093 -0.16529201420217043 
11.492638181638505 -12.555034100289163 -0.16532203181887542 	0.0 60.0 0.0	11.491744880067678 -12.556043405948962 -0.165357559792107 
11.489074972477809 -12.559061514093962 -0.16543974554591495 	0.0 60.0 0.0	11.489074972477809 -12.559061514093962 -0.16543974554591495 
11.487298387247336 -12.561071777533947 -0.1655097715636801 	0.0 60.0 0.0	11.48641076985517 -12.562074772993917 -0.1655338769154372 
11.485522057077873 -12.563065180528618 -0.16556552875457187 	0.0 60.0 0.0	11.484637675439764 -12.564063643525337 -0.1656050801492845 
11.48197643000968 -12.567056449527584 -0.16569400331198494 	0.0 60.0 0.0	11.48197643000968 -12.567056449527584 -0.16569400331198494 
11.480207102719845 -12.569062027768943 -0.1657661152052925 	0.0 60.0 0.0	11.480207102719845 -12.569062027768943 -0.1657661152052925 
11.476674380369523 -12.573039281264577 -0.16588758053128078 	0.0 60.0 0.0	11.476674380369523 -12.573039281264577 -0.16588758053128078 
11.474912276890805 -12.575014353235758 -0.16593809739979057 	0.0 60.0 0.0	11.474036353431757 -12.57600743416804 -0.16597484564754444 
11.473159712350473 -12.577012015732194 -0.16600705577436115 	0.0 60.0 0.0	11.47228638955282 -12.578007039816946 -0.16602982130013605 
11.469658349250963 -12.580972380538334 -0.16612644970918466 	0.0 60.0 0.0	11.469658349250963 -12.580972380538334 -0.16612644970918466 
11.467912321823277 -12.58293558332165 -0.16617792996974526 	0.0 60.0 0.0	11.467912321823277 -12.58293558332165 -0.16617792996974526 
11.466166012186328 -12.584900600457694 -0.16625118298520308 	0.0 60.0 0.0	11.466166012186328 -12.584900600457694 -0.16625118298520308 
11.464419224813426 -12.586853775006645 -0.1663079469478534 	0.0 60.0 0.0	11.464419224813426 -12.586853775006645 -0.1663079469478534 
11.462677381056729 -12.588815581513899 -0.16638507940342404 	0.0 60.0 0.0	11.462677381056729 -12.588815581513899 -0.16638507940342404 
11.460938670429037 -12.590765936945132 -0.16645082814761056 	0.0 60.0 0.0	11.460073507643358 -12.59175197975253 -0.1664921822050577 
11.459210524660548 -12.592749270277992 -0.16652963621836725 	0.0 60.0 0.0	11.45834718566838 -12.593735298145631 -0.16655705843984028 
11.455766515470593 -12.596699300968169 -0.16666757797275872 	0.0 60.0 0.0	11.455766515470593 -12.596699300968169 -0.16666757797275872 
11.454047845348796 -12.598669439199398 -0.16672564760080721 	0.0 60.0 0.0	11.454047845348796 -12.598669439199398 -0.16672564760080721 
11.452325546756882 -12.600607479203298 -0.1667836352996119 	0.0 60.0 0.0	11.451467273128323 -12.601586456880646 -0.16682291713246036 
11.448890967513748 -12.604524708848388 -0.16690953421681956 	0.0 60.0 0.0	11.448890967513748 -12.604524708848388 -0.16690953421681956 
11.447174570282577 -12.606488709388834 -0.16698497597890352 	0.0 60.0 0.0	11.447174570282577 -12.606488709388834 -0.16698497597890352 
11.445456230472452 -12.608422419873001 -0.16704582588802414 	0.0 60.0 0.0	11.44459807562486 -12.609384924257988 -0.16708817727771738 
11.443739232948978 -12.610351786273533 -0.16712640865376555 	0.0 60.0 0.0	11.442887875628116 -12.611323035330997 -0.1671716666206745 
11.44203484230713 -12.612302236865212 -0.16721367330147457 	0.0 60.0 0.0	11.441186773978451 -12.61326915957192 -0.1672480179105672 
11.43863750903035 -12.616151370389517 -0.16737433863455498 	0.0 60.0 0.0	11.43863750903035 -12.616151370389517 -0.16737433863455498 
11.43683115010463 -12.618206846130079 -0.1674124312696944 	0.0 60.0 0.0	11.435880374263704 -12.619264397370728 -0.16744462696288215 
11.434897464903209 -12.62033451361527 -0.16748048841278346 	0.0 60.0 0.0	11.4338869710812 -12.621390822631575 -0.1675011482188018 
11.432876631161278 -12.622424962432 -0.16752703386036794 	0.0 60.0 0.0	11.431854121413537 -12.62344270211608 -0.16754351256147243 
11.428786956741575 -12.626414976563431 -0.1675941307070272 	0.0 60.0 0.0	11.428786956741575 -12.626414976563431 -0.1675941307070272 
11.426733969858965 -12.628346492941922 -0.16761735926803073 	0.0 60.0 0.0	11.426733969858965 -12.628346492941922 -0.16761735926803073 
11.424692714960266 -12.630286283416112 -0.1676531609730036 	0.0 60.0 0.0	11.424692714960266 -12.630286283416112 -0.1676531609730036 
11.422659340814512 -12.63220906862314 -0.167672735773713 	0.0 60.0 0.0	11.422659340814512 -12.63220906862314 -0.167672735773713 
11.420630329111631 -12.634141212027878 -0.16770809745743165 	0.0 60.0 0.0	11.420630329111631 -12.634141212027878 -0.16770809745743165 
11.418609627884408 -12.636058036260167 -0.1677278686005988 	0.0 60.0 0.0	11.419623217018454 -12.635107461557041 -0.16771685591807223 
11.416593192845589 -12.637979277067885 -0.1677645723335855 	0.0 60.0 0.0	11.417602766737915 -12.637012623731081 -0.16774732197003056 
11.414579874781495 -12.639887635596672 -0.1677863154484948 	0.0 60.0 0.0	11.414579874781495 -12.639887635596672 -0.1677863154484948 
11.412569170724588 -12.64180448927835 -0.16782285955155288 	0.0 60.0 0.0	11.411562277820735 -12.642754700155585 -0.16782645136643665 
11.41055654637934 -12.643695151406888 -0.16783812614371163 	0.0 60.0 0.0	11.409556974083557 -12.644646955248554 -0.16786343146402088 
11.408553834466097 -12.645604919660684 -0.1678841053697232 	0.0 60.0 0.0	11.40754646521929 -12.646552571525234 -0.1678925846589271 
11.404540288779181 -12.649386015355276 -0.1679551094629232 	0.0 60.0 0.0	11.404540288779181 -12.649386015355276 -0.1679551094629232 
11.402544101702837 -12.651284120289674 -0.16799516895297786 	0.0 60.0 0.0	11.402544101702837 -12.651284120289674 -0.16799516895297786 
11.400553882915922 -12.65319072917844 -0.16804247539331488 	0.0 60.0 0.0	11.399561933238395 -12.654136530833298 -0.16805692360045374 
11.398565855141932 -12.655071308152095 -0.16807633260759253 	0.0 60.0 0.0	11.397574426734963 -12.656020966447194 -0.16810791840120415 
11.394605100377383 -12.65885043166201 -0.16816494529846931 	0.0 60.0 0.0	11.394605100377383 -12.65885043166201 -0.16816494529846931 
11.392633480755727 -12.660736210249127 -0.1682216481618602 	0.0 60.0 0.0	11.392633480755727 -12.660736210249127 -0.1682216481618602 
11.39066494687777 -12.662606787582526 -0.1682563599775969 	0.0 60.0 0.0	11.39066494687777 -12.662606787582526 -0.1682563599775969 
11.388698960182765 -12.664492216819596 -0.16831326789607887 	0.0 60.0 0.0	11.387715952702017 -12.665427165810058 -0.1683277955098529 
11.3867318608213 -12.66635161252065 -0.16834898389788552 	0.0 60.0 0.0	11.385753475784206 -12.66728460643347 -0.16838061833599527 
11.384771978465771 -12.668222045174979 -0.16840559085893517 	0.0 60.0 0.0	11.383790792715615 -12.669149687752238 -0.16842254799207867 
11.382808296714138 -12.670070542043426 -0.16844485974618512 	0.0 60.0 0.0	11.381828399009194 -12.671005020024921 -0.16847794188120718 
11.38084929253732 -12.671939519164745 -0.168502687595744 	0.0 60.0 0.0	11.379870921254557 -12.672866212607268 -0.1685220265229116 
11.378890910344253 -12.673786731078422 -0.1685458466123915 	0.0 60.0 0.0	11.377914041356341 -12.674721338528443 -0.16858032452605065 
11.374986545595434 -12.677499029051006 -0.16864748913357208 	0.0 60.0 0.0	11.374986545595434 -12.677499029051006 -0.16864748913357208 
11.373039022628568 -12.679357109107208 -0.16871019189901132 	0.0 60.0 0.0	11.373039022628568 -12.679357109107208 -0.16871019189901132 
11.371095831972411 -12.681195562685673 -0.16875486959909441 	0.0 60.0 0.0	11.370127898647134 -12.682117043497414 -0.16879058394260832 
11.369157415246157 -12.683046828455026 -0.16881940996401315 	0.0 60.0 0.0	11.368192497061756 -12.683971368242304 -0.1688383640816839 
11.36528987302011 -12.6867265854928 -0.16892793498450487 	0.0 60.0 0.0	11.36528987302011 -12.6867265854928 -0.16892793498450487 
11.363356190586487 -12.688549885711453 -0.16897169157028885 	0.0 60.0 0.0	11.36239072419459 -12.689468590412346 -0.16900813383656332 
11.361425125425427 -12.69038804594878 -0.16903610885668802 	0.0 60.0 0.0	11.360461120630681 -12.691298281471582 -0.1690592870207162 
11.357570054965272 -12.694049236907865 -0.16915184773283842 	0.0 60.0 0.0	11.357570054965272 -12.694049236907865 -0.16915184773283842 
11.355639613290535 -12.695863368761145 -0.16919880102939372 	0.0 60.0 0.0	11.355639613290535 -12.695863368761145 -0.16919880102939372 
11.353717033770899 -12.697685463077306 -0.16926598260198203 	0.0 60.0 0.0	11.352756501008265 -12.698595704957405 -0.16929419428919473 
11.351794025213202 -12.69950368551197 -0.16932342838991069 	0.0 60.0 0.0	11.350836495364717 -12.700423939275971 -0.1693623795763965 
11.34796227757139 -12.703168935545342 -0.16944670226982242 	0.0 60.0 0.0	11.34796227757139 -12.703168935545342 -0.16944670226982242 
11.345924054986128 -12.705092549113616 -0.16947970988028577 	0.0 60.0 0.0	11.346967388776548 -12.704112064788866 -0.16946394927823188 
11.343824530621852 -12.706980910837181 -0.16953848967091928 	0.0 60.0 0.0	11.343824530621852 -12.706980910837181 -0.16953848967091928 
11.341710733387536 -12.708809548182778 -0.1695630175396113 	0.0 60.0 0.0	11.340653735423963 -12.709709857457426 -0.1695765136574236 
11.339593856077371 -12.71060727495501 -0.16959105342980757 	0.0 60.0 0.0	11.339593856077371 -12.71060727495501 -0.16959105342980757 
11.33748225921736 -12.71242933712221 -0.16963097709789984 	0.0 60.0 0.0	11.33748225921736 -12.71242933712221 -0.16963097709789984 
11.335368861546996 -12.71422102595961 -0.16965126058270555 	0.0 60.0 0.0	11.335368861546996 -12.71422102595961 -0.16965126058270555 
11.333259966455124 -12.716029896291701 -0.16968232517937706 	0.0 60.0 0.0	11.333259966455124 -12.716029896291701 -0.16968232517937706 
11.331136909228526 -12.717801744240418 -0.16972911292394516 	0.0 60.0 0.0	11.331136909228526 -12.717801744240418 -0.16972911292394516 
11.329025887842924 -12.719573562131217 -0.16979089800618943 	0.0 60.0 0.0	11.329025887842924 -12.719573562131217 -0.16979089800618943 
11.326906974597819 -12.721324241654344 -0.16983766748460555 	0.0 60.0 0.0	11.326906974597819 -12.721324241654344 -0.16983766748460555 
11.324794137734855 -12.723084462332054 -0.16990080056331333 	0.0 60.0 0.0	11.324794137734855 -12.723084462332054 -0.16990080056331333 
11.322677600893776 -12.724829471582929 -0.16994634078979928 	0.0 60.0 0.0	11.322677600893776 -12.724829471582929 -0.16994634078979928 
11.320566095095856 -12.726590077374574 -0.17001027974416638 	0.0 60.0 0.0	11.320566095095856 -12.726590077374574 -0.17001027974416638 
11.31845184655635 -12.728331403946918 -0.17005374846294505 	0.0 60.0 0.0	11.31845184655635 -12.728331403946918 -0.17005374846294505 
11.316340554265544 -12.730086172859103 -0.1701175099596515 	0.0 60.0 0.0	11.316340554265544 -12.730086172859103 -0.1701175099596515 
11.314229339845653 -12.731815406338264 -0.17016009959106673 	0.0 60.0 0.0	11.314229339845653 -12.731815406338264 -0.17016009959106673 
